"cle_unique";"colonne";"valeur"
E12966_P1_209;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E12966_P1_209;source_du_fichier;GLASSDOOR
E12966_P1_209;type_du_fichier;INFO-SOC
E12966_P1_209;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13546-INFO-SOC-GLASSDOOR-E12966_P1.html
E12966_P1_209;taille_du_fichier;53
E10686_P1_210;date_heure_recuperation;2023-12-13
E10686_P1_210;nom_fichier;2023-12-13-10-13550-INFO-SOC-GLASSDOOR-E10686_P1.html
E10686_P1_210;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E10686_P1_210;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E10686_P1_210;source_du_fichier;GLASSDOOR
E10686_P1_210;type_du_fichier;INFO-SOC
E10686_P1_210;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13550-INFO-SOC-GLASSDOOR-E10686_P1.html
E10686_P1_210;taille_du_fichier;53
E794111_P1_211;date_heure_recuperation;2023-12-13
E794111_P1_211;nom_fichier;2023-12-13-10-13551-INFO-SOC-GLASSDOOR-E794111_P1.html
E794111_P1_211;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E794111_P1_211;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E794111_P1_211;source_du_fichier;GLASSDOOR
E794111_P1_211;type_du_fichier;INFO-SOC
E794111_P1_211;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13551-INFO-SOC-GLASSDOOR-E794111_P1.html
E794111_P1_211;taille_du_fichier;54
E2131167_P1_212;date_heure_recuperation;2023-12-13
E2131167_P1_212;nom_fichier;2023-12-13-10-13552-INFO-SOC-GLASSDOOR-E2131167_P1.html
E2131167_P1_212;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E2131167_P1_212;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E2131167_P1_212;source_du_fichier;GLASSDOOR
E2131167_P1_212;type_du_fichier;INFO-SOC
E2131167_P1_212;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13552-INFO-SOC-GLASSDOOR-E2131167_P1.html
E2131167_P1_212;taille_du_fichier;55
E5304_P1_213;date_heure_recuperation;2023-12-13
E5304_P1_213;nom_fichier;2023-12-13-10-13553-INFO-SOC-GLASSDOOR-E5304_P1.html
E5304_P1_213;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E5304_P1_213;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E5304_P1_213;source_du_fichier;GLASSDOOR
E5304_P1_213;type_du_fichier;INFO-SOC
E5304_P1_213;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13553-INFO-SOC-GLASSDOOR-E5304_P1.html
E5304_P1_213;taille_du_fichier;52
E855284_P1_214;date_heure_recuperation;2023-12-13
E855284_P1_214;nom_fichier;2023-12-13-10-13554-INFO-SOC-GLASSDOOR-E855284_P1.html
E855284_P1_214;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E855284_P1_214;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E855284_P1_214;source_du_fichier;GLASSDOOR
E855284_P1_214;type_du_fichier;INFO-SOC
E855284_P1_214;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13554-INFO-SOC-GLASSDOOR-E855284_P1.html
E855284_P1_214;taille_du_fichier;54
E6162_P1_215;date_heure_recuperation;2023-12-13
E6162_P1_215;nom_fichier;2023-12-13-10-13558-INFO-SOC-GLASSDOOR-E6162_P1.html
E6162_P1_215;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E6162_P1_215;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E6162_P1_215;source_du_fichier;GLASSDOOR
E6162_P1_215;type_du_fichier;INFO-SOC
E6162_P1_215;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13558-INFO-SOC-GLASSDOOR-E6162_P1.html
E6162_P1_215;taille_du_fichier;52
E13824_P1_216;date_heure_recuperation;2023-12-13
E13824_P1_216;nom_fichier;2023-12-13-10-13559-INFO-SOC-GLASSDOOR-E13824_P1.html
E13824_P1_216;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E13824_P1_216;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E13824_P1_216;source_du_fichier;GLASSDOOR
E13824_P1_216;type_du_fichier;INFO-SOC
E13824_P1_216;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13559-INFO-SOC-GLASSDOOR-E13824_P1.html
E13824_P1_216;taille_du_fichier;53
E1303620_P1_217;date_heure_recuperation;2023-12-13
E1303620_P1_217;nom_fichier;2023-12-13-10-13562-INFO-SOC-GLASSDOOR-E1303620_P1.html
E1303620_P1_217;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E1303620_P1_217;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E1303620_P1_217;source_du_fichier;GLASSDOOR
E1303620_P1_217;type_du_fichier;INFO-SOC
E1303620_P1_217;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13562-INFO-SOC-GLASSDOOR-E1303620_P1.html
E1303620_P1_217;taille_du_fichier;55
E13082_P1_218;date_heure_recuperation;2023-12-13
E13082_P1_218;nom_fichier;2023-12-13-10-13563-INFO-SOC-GLASSDOOR-E13082_P1.html
E13082_P1_218;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E13082_P1_218;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E13082_P1_218;source_du_fichier;GLASSDOOR
E13082_P1_218;type_du_fichier;INFO-SOC
E13082_P1_218;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13563-INFO-SOC-GLASSDOOR-E13082_P1.html
E13082_P1_218;taille_du_fichier;53
E4245_P1_219;date_heure_recuperation;2023-12-13
E4245_P1_219;nom_fichier;2023-12-13-10-13564-INFO-SOC-GLASSDOOR-E4245_P1.html
E4245_P1_219;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E4245_P1_219;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E4245_P1_219;source_du_fichier;GLASSDOOR
E4245_P1_219;type_du_fichier;INFO-SOC
E4245_P1_219;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13564-INFO-SOC-GLASSDOOR-E4245_P1.html
E4245_P1_219;taille_du_fichier;52
E1394648_P1_220;date_heure_recuperation;2023-12-13
E1394648_P1_220;nom_fichier;2023-12-13-10-13570-INFO-SOC-GLASSDOOR-E1394648_P1.html
E1394648_P1_220;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E1394648_P1_220;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E1394648_P1_220;source_du_fichier;GLASSDOOR
E1394648_P1_220;type_du_fichier;INFO-SOC
E1394648_P1_220;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13570-INFO-SOC-GLASSDOOR-E1394648_P1.html
E1394648_P1_220;taille_du_fichier;55
E1061225_P1_221;date_heure_recuperation;2023-12-13
E1061225_P1_221;nom_fichier;2023-12-13-10-13571-INFO-SOC-GLASSDOOR-E1061225_P1.html
E1061225_P1_221;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E1061225_P1_221;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E1061225_P1_221;source_du_fichier;GLASSDOOR
E1061225_P1_221;type_du_fichier;INFO-SOC
E1061225_P1_221;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13571-INFO-SOC-GLASSDOOR-E1061225_P1.html
E1061225_P1_221;taille_du_fichier;55
E2098670_P1_222;date_heure_recuperation;2023-12-13
E2098670_P1_222;nom_fichier;2023-12-13-10-13572-INFO-SOC-GLASSDOOR-E2098670_P1.html
E2098670_P1_222;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E2098670_P1_222;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E2098670_P1_222;source_du_fichier;GLASSDOOR
E2098670_P1_222;type_du_fichier;INFO-SOC
E2098670_P1_222;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13572-INFO-SOC-GLASSDOOR-E2098670_P1.html
E2098670_P1_222;taille_du_fichier;55
E1130973_P1_223;date_heure_recuperation;2023-12-13
E1130973_P1_223;nom_fichier;2023-12-13-10-13574-INFO-SOC-GLASSDOOR-E1130973_P1.html
E1130973_P1_223;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E1130973_P1_223;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E1130973_P1_223;source_du_fichier;GLASSDOOR
E1130973_P1_223;type_du_fichier;INFO-SOC
E1130973_P1_223;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13574-INFO-SOC-GLASSDOOR-E1130973_P1.html
E1130973_P1_223;taille_du_fichier;55
E1922609_P1_224;date_heure_recuperation;2023-12-13
E1922609_P1_224;nom_fichier;2023-12-13-10-13575-INFO-SOC-GLASSDOOR-E1922609_P1.html
E1922609_P1_224;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E1922609_P1_224;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E1922609_P1_224;source_du_fichier;GLASSDOOR
E1922609_P1_224;type_du_fichier;INFO-SOC
E1922609_P1_224;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13575-INFO-SOC-GLASSDOOR-E1922609_P1.html
E1922609_P1_224;taille_du_fichier;55
E18712_P1_225;date_heure_recuperation;2023-12-13
E18712_P1_225;nom_fichier;2023-12-13-10-13576-INFO-SOC-GLASSDOOR-E18712_P1.html
E18712_P1_225;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E18712_P1_225;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E18712_P1_225;source_du_fichier;GLASSDOOR
E18712_P1_225;type_du_fichier;INFO-SOC
E18712_P1_225;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13576-INFO-SOC-GLASSDOOR-E18712_P1.html
E18712_P1_225;taille_du_fichier;53
E235143_P1_226;date_heure_recuperation;2023-12-13
E235143_P1_226;nom_fichier;2023-12-13-10-13577-INFO-SOC-GLASSDOOR-E235143_P1.html
E235143_P1_226;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E235143_P1_226;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E235143_P1_226;source_du_fichier;GLASSDOOR
E235143_P1_226;type_du_fichier;INFO-SOC
E235143_P1_226;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13577-INFO-SOC-GLASSDOOR-E235143_P1.html
E235143_P1_226;taille_du_fichier;54
E1044716_P1_227;date_heure_recuperation;2023-12-13
E1044716_P1_227;nom_fichier;2023-12-13-10-13584-INFO-SOC-GLASSDOOR-E1044716_P1.html
E1044716_P1_227;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E1044716_P1_227;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E1044716_P1_227;source_du_fichier;GLASSDOOR
E1044716_P1_227;type_du_fichier;INFO-SOC
E1044716_P1_227;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13584-INFO-SOC-GLASSDOOR-E1044716_P1.html
E1044716_P1_227;taille_du_fichier;55
E13058_P1_228;date_heure_recuperation;2023-12-13
E13058_P1_228;nom_fichier;2023-12-13-10-13585-INFO-SOC-GLASSDOOR-E13058_P1.html
E13058_P1_228;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E13058_P1_228;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E13058_P1_228;source_du_fichier;GLASSDOOR
E13058_P1_228;type_du_fichier;INFO-SOC
E13058_P1_228;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13585-INFO-SOC-GLASSDOOR-E13058_P1.html
E13058_P1_228;taille_du_fichier;53
E649071_P1_229;date_heure_recuperation;2023-12-13
E649071_P1_229;nom_fichier;2023-12-13-10-13586-INFO-SOC-GLASSDOOR-E649071_P1.html
E649071_P1_229;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E649071_P1_229;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E649071_P1_229;source_du_fichier;GLASSDOOR
E649071_P1_229;type_du_fichier;INFO-SOC
E649071_P1_229;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13586-INFO-SOC-GLASSDOOR-E649071_P1.html
E649071_P1_229;taille_du_fichier;54
E1838_P1_230;date_heure_recuperation;2023-12-13
E1838_P1_230;nom_fichier;2023-12-13-10-13587-INFO-SOC-GLASSDOOR-E1838_P1.html
E1838_P1_230;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E1838_P1_230;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E1838_P1_230;source_du_fichier;GLASSDOOR
E1838_P1_230;type_du_fichier;INFO-SOC
E1838_P1_230;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13587-INFO-SOC-GLASSDOOR-E1838_P1.html
E1838_P1_230;taille_du_fichier;52
E111193_P1_231;date_heure_recuperation;2023-12-13
E111193_P1_231;nom_fichier;2023-12-13-10-13596-INFO-SOC-GLASSDOOR-E111193_P1.html
E111193_P1_231;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E111193_P1_231;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E111193_P1_231;source_du_fichier;GLASSDOOR
E111193_P1_231;type_du_fichier;INFO-SOC
E111193_P1_231;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13596-INFO-SOC-GLASSDOOR-E111193_P1.html
E111193_P1_231;taille_du_fichier;54
E1363502_P1_232;date_heure_recuperation;2023-12-13
E1363502_P1_232;nom_fichier;2023-12-13-10-13598-INFO-SOC-GLASSDOOR-E1363502_P1.html
E1363502_P1_232;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E1363502_P1_232;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E1363502_P1_232;source_du_fichier;GLASSDOOR
E1363502_P1_232;type_du_fichier;INFO-SOC
E1363502_P1_232;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13598-INFO-SOC-GLASSDOOR-E1363502_P1.html
E1363502_P1_232;taille_du_fichier;55
E541990_P1_233;date_heure_recuperation;2023-12-13
E541990_P1_233;nom_fichier;2023-12-13-10-13600-INFO-SOC-GLASSDOOR-E541990_P1.html
E541990_P1_233;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E541990_P1_233;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E541990_P1_233;source_du_fichier;GLASSDOOR
E541990_P1_233;type_du_fichier;INFO-SOC
E541990_P1_233;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13600-INFO-SOC-GLASSDOOR-E541990_P1.html
E541990_P1_233;taille_du_fichier;54
E3516_P1_234;date_heure_recuperation;2023-12-13
E3516_P1_234;nom_fichier;2023-12-13-10-13602-INFO-SOC-GLASSDOOR-E3516_P1.html
E3516_P1_234;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E3516_P1_234;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E3516_P1_234;source_du_fichier;GLASSDOOR
E3516_P1_234;type_du_fichier;INFO-SOC
E3516_P1_234;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13602-INFO-SOC-GLASSDOOR-E3516_P1.html
E3516_P1_234;taille_du_fichier;52
E5772_P1_235;date_heure_recuperation;2023-12-13
E5772_P1_235;nom_fichier;2023-12-13-10-13603-INFO-SOC-GLASSDOOR-E5772_P1.html
E5772_P1_235;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E5772_P1_235;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E5772_P1_235;source_du_fichier;GLASSDOOR
E5772_P1_235;type_du_fichier;INFO-SOC
E5772_P1_235;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13603-INFO-SOC-GLASSDOOR-E5772_P1.html
E5772_P1_235;taille_du_fichier;52
E37990_P1_236;date_heure_recuperation;2023-12-13
E37990_P1_236;nom_fichier;2023-12-13-10-13604-INFO-SOC-GLASSDOOR-E37990_P1.html
E37990_P1_236;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E37990_P1_236;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E37990_P1_236;source_du_fichier;GLASSDOOR
E37990_P1_236;type_du_fichier;INFO-SOC
E37990_P1_236;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13604-INFO-SOC-GLASSDOOR-E37990_P1.html
E37990_P1_236;taille_du_fichier;53
E31197_P1_237;date_heure_recuperation;2023-12-13
E31197_P1_237;nom_fichier;2023-12-13-10-13606-INFO-SOC-GLASSDOOR-E31197_P1.html
E31197_P1_237;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E31197_P1_237;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E31197_P1_237;source_du_fichier;GLASSDOOR
E31197_P1_237;type_du_fichier;INFO-SOC
E31197_P1_237;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13606-INFO-SOC-GLASSDOOR-E31197_P1.html
E31197_P1_237;taille_du_fichier;53
E301204_P1_238;date_heure_recuperation;2023-12-13
E301204_P1_238;nom_fichier;2023-12-13-10-13607-INFO-SOC-GLASSDOOR-E301204_P1.html
E301204_P1_238;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E301204_P1_238;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E301204_P1_238;source_du_fichier;GLASSDOOR
E301204_P1_238;type_du_fichier;INFO-SOC
E301204_P1_238;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13607-INFO-SOC-GLASSDOOR-E301204_P1.html
E301204_P1_238;taille_du_fichier;54
E845851_P1_239;date_heure_recuperation;2023-12-13
E845851_P1_239;nom_fichier;2023-12-13-10-13612-INFO-SOC-GLASSDOOR-E845851_P1.html
E845851_P1_239;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E845851_P1_239;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E845851_P1_239;source_du_fichier;GLASSDOOR
E845851_P1_239;type_du_fichier;INFO-SOC
E845851_P1_239;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13612-INFO-SOC-GLASSDOOR-E845851_P1.html
E845851_P1_239;taille_du_fichier;54
E230035_P1_240;date_heure_recuperation;2023-12-13
E230035_P1_240;nom_fichier;2023-12-13-10-13614-INFO-SOC-GLASSDOOR-E230035_P1.html
E230035_P1_240;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E230035_P1_240;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E230035_P1_240;source_du_fichier;GLASSDOOR
E230035_P1_240;type_du_fichier;INFO-SOC
E230035_P1_240;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13614-INFO-SOC-GLASSDOOR-E230035_P1.html
E230035_P1_240;taille_du_fichier;54
E6538_P1_241;date_heure_recuperation;2023-12-13
E6538_P1_241;nom_fichier;2023-12-13-10-13615-INFO-SOC-GLASSDOOR-E6538_P1.html
E6538_P1_241;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E6538_P1_241;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E6538_P1_241;source_du_fichier;GLASSDOOR
E6538_P1_241;type_du_fichier;INFO-SOC
E6538_P1_241;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13615-INFO-SOC-GLASSDOOR-E6538_P1.html
E6538_P1_241;taille_du_fichier;52
E139323_P1_242;date_heure_recuperation;2023-12-13
E139323_P1_242;nom_fichier;2023-12-13-10-13617-INFO-SOC-GLASSDOOR-E139323_P1.html
E139323_P1_242;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E139323_P1_242;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E139323_P1_242;source_du_fichier;GLASSDOOR
E139323_P1_242;type_du_fichier;INFO-SOC
E139323_P1_242;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13617-INFO-SOC-GLASSDOOR-E139323_P1.html
E139323_P1_242;taille_du_fichier;54
E1136406_P1_243;date_heure_recuperation;2023-12-13
E1136406_P1_243;nom_fichier;2023-12-13-10-13618-INFO-SOC-GLASSDOOR-E1136406_P1.html
E1136406_P1_243;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E1136406_P1_243;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E1136406_P1_243;source_du_fichier;GLASSDOOR
E1136406_P1_243;type_du_fichier;INFO-SOC
E1136406_P1_243;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13618-INFO-SOC-GLASSDOOR-E1136406_P1.html
E1136406_P1_243;taille_du_fichier;55
E800152_P1_244;date_heure_recuperation;2023-12-13
E800152_P1_244;nom_fichier;2023-12-13-10-13619-INFO-SOC-GLASSDOOR-E800152_P1.html
E800152_P1_244;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E800152_P1_244;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E800152_P1_244;source_du_fichier;GLASSDOOR
E800152_P1_244;type_du_fichier;INFO-SOC
E800152_P1_244;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13619-INFO-SOC-GLASSDOOR-E800152_P1.html
E800152_P1_244;taille_du_fichier;54
E1178969_P1_245;date_heure_recuperation;2023-12-13
E1178969_P1_245;nom_fichier;2023-12-13-10-13621-INFO-SOC-GLASSDOOR-E1178969_P1.html
E1178969_P1_245;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E1178969_P1_245;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E1178969_P1_245;source_du_fichier;GLASSDOOR
E1178969_P1_245;type_du_fichier;INFO-SOC
E1178969_P1_245;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13621-INFO-SOC-GLASSDOOR-E1178969_P1.html
E1178969_P1_245;taille_du_fichier;55
E847875_P1_246;date_heure_recuperation;2023-12-13
E847875_P1_246;nom_fichier;2023-12-13-10-13622-INFO-SOC-GLASSDOOR-E847875_P1.html
E847875_P1_246;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E847875_P1_246;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E847875_P1_246;source_du_fichier;GLASSDOOR
E847875_P1_246;type_du_fichier;INFO-SOC
E847875_P1_246;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13622-INFO-SOC-GLASSDOOR-E847875_P1.html
E847875_P1_246;taille_du_fichier;54
E1146056_P1_247;date_heure_recuperation;2023-12-13
E1146056_P1_247;nom_fichier;2023-12-13-10-13623-INFO-SOC-GLASSDOOR-E1146056_P1.html
